Key;Id;Summary;Priority;Test Type;Resolution;Created;TestRunStatus;Reporter;Assignee;Test Repository Path
CONG-8160;1363462;Satıcının ve Müşterinin Yeni Ödeme Koşulu Mevcut Sözleşmelerin Ödeme Koşulundan Büyük Seçilmesi;High;Generic;Done;06/Oct/22 11:02 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8161;1363470; Müşteri Vadesi Üzerinden Satıcının ve Müşterinin Yeni Ödeme Koşulu Mevcut Sözleşmelerin Ödeme Koşulundan Küçük Seçilmesi;High;Generic;Done;06/Oct/22 11:13 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8162;1363477;Müşteri Vadesi Üzerinden Satıcının ve Müşterinin Yeni Ödeme Koşulu Mevcut Sözleşmelerin Ödeme Koşuluyla Eşit Seçilmesi;High;Generic;Done;06/Oct/22 11:22 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8169;1365352; Satıcı ve Müşteri Vadeleri Birbirinden Farklı Satıcının Yeni Ödeme Koşulu Sözleşme Ödeme Koşulundan Büyük Seçilmesi;High;Generic;Done;07/Oct/22 5:13 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8170;1365373; Sözleşme Olan Satıcının Yeni Ödeme Koşulunun Mevcut Sözleşme Koşulundan Küçük Müşteri Mevcut Ödeme Koşuluna Eşit Seçilmesi;High;Generic;Done;07/Oct/22 5:26 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8171;1365625;Sözleşmesi Bulunan Satıcının Yeni Ödeme Koşulunun Sözleşme Ödeme Koşuluna Eşit Müşteri Mevcut Ödeme Koşulundan Büyük Seçilmesi;High;Generic;Done;07/Oct/22 7:23 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8172;1365626;Sözleşmeleri Bulunan Satıcının Yeni Ödeme Koşulunun Mevcut Ödeme Koşulundan Büyük Müşteri Mevcut Ödeme Koşulundan Küçük Seçilmesi;High;Generic;Done;07/Oct/22 7:34 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8173;1365629;Sözleşmeleri Bulunan Satıcının Yeni Ödeme Koşulunun Mevcut Ödeme Koşulundan Küçük Müşteri Mevcut Ödeme Koşulundan Büyük Seçilmesi;High;Generic;Done;07/Oct/22 7:47 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8174;1365630; Sözleşmeleri Bulunan Satıcının ve Müşterinin Yeni Ödeme Koşulunun Mevcut Ödeme Koşuluna Eşit Seçilmesi;High;Generic;Done;07/Oct/22 7:53 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8176;1366156;Yemek tipinde bir masrafın kopyalanarak limite takılması iş kesici senaryosu;Medium;Generic;Done;08/Oct/22 11:39 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-8177;1366157;Toplu Taşıma tipinde bir masrafın kopyalanarak limite takılması iş kesici senaryosu;Medium;Generic;Done;08/Oct/22 11:41 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-8214;1374652;Yönetici İzin Onay Ekranında İzin Sıralamasının Kontrolü;Medium;Manual;;12/Oct/22 3:14 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Global
CONG-8273;1386003;Rusya Organizasyonuna ait Üretim Yerine Bağlı Olmayan Sözleşmelerinin Görüntülenmemesi;High;Generic;Done;17/Oct/22 5:16 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8282;1387462;Polonya kullanıcısı ile Mali Isler Grubu seçilmeden Kaydet butonuna tıklandığında Mali Isler Grubunun zorunlu alan olarak gösterilmesi;Medium;Generic;Done;18/Oct/22 10:08 AM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8285;1387712;Polonya kullanıcısı ile Mali Isler Grubu seçilmeden Masraf Ekle butonuna tıklandığında Mali Isler Grubunun zorunlu alan olarak gösterilmesi;Medium;Generic;Done;18/Oct/22 10:31 AM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8306;1389338;GetLeaveHistory/ Çalışanın izin geçmişini getiren servis;Medium;Cucumber;Done;18/Oct/22 4:29 PM;PASS;C9015118;C9015118;/HRangersAPI/LeaveRequestApi
CONG-8307;1389342;GetLeaveRights/ Çalışanın izin haklarını getiren servis;Medium;Cucumber;Done;18/Oct/22 4:32 PM;PASS;C9015118;;/HRangersAPI/LeaveRequestApi
CONG-8308;1389345;GetTeamLeaveRequestHistory/ Çalışanın ekibinin onaylanmış izin taleplerinin listesini getiren servis;Medium;Cucumber;Done;18/Oct/22 4:33 PM;PASS;C9015118;C9015118;/HRangersAPI/LeaveRequestApi
CONG-8309;1389350;GetLeaveRightMessage/ Ekibim izin özetinde bilgi mesajlarını gösteren servis;Medium;Cucumber;Done;18/Oct/22 4:34 PM;PASS;C9015118;C9015118;/HRangersAPI/LeaveRequestApi
CONG-8310;1389356;HSLeaveRequestAutoApprove/Otomatik onay cronjob servisi;Medium;Cucumber;Done;18/Oct/22 4:36 PM;PASS;C9015118;C9015118;/HRangersAPI/LeaveRequestApi
CONG-8312;1389610;Vat Tax purchases with 23 olan Bridge,Highway / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:03 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8313;1389611;Vat Tax correction of purchases with 23 olan Bridge,Highway / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:04 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8314;1389613;Vat Tax purchase vat 23 without the right to deduct exploitation olan Bridge,Highway / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:06 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8315;1389614;Vat Tax None olan Bridge,Highway / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:07 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8316;1389615;Vat Tax purchase vat 23 without the right to deduct exploitation olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:09 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8317;1389617;Vat Tax purchase vat 8 without the right to deduct exploitation olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:10 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8318;1389619;Vat Tax None olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:11 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8319;1389622;Vat Tax correction of purchases with 8 olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:12 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8320;1389623;Vat Tax correction of purchases with 23 olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:13 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8321;1389624;Vat Tax purchases with 8 olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:14 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8322;1389625;Vat Tax purchases with 23 olan Car Accessories / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:15 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8323;1389626;Vat Tax correction of purchases with 23 vat non deductible - Petrol olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:16 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8324;1389628;Vat Tax purchases with 23 vat non deductible - Petrol olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:17 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8325;1389629;Vat Tax purchases vat 23 without the right to deduct exploitation olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:19 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8326;1389630;Vat Tax None olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:20 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8327;1389631;Vat Tax correction of purchases exempt from vat olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:21 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8328;1389632;Vat Tax correction  of purchases with 23 vat olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:22 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8329;1389633;Vat Tax purchases exempt from vat olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:23 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8330;1389635;Vat Tax purchases with 23 olan Car Washing / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:24 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8331;1389637;Vat Tax correction of purchases with 23 vat non deductible Petrol olan Fuel / Outside Meeting / Diesel tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:26 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8332;1389639;Vat Tax purchases with 23 vat non deductible Petrol olan Fuel / Outside Meeting / Gasoline tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:27 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8333;1389643;Vat Tax purchase vat 23 without the right to deduct exploitation olan Fuel / Outside Meeting / LPG tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:32 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8334;1389644;Vat Tax None olan Fuel / Outside Meeting / Diesel tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:33 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8335;1389645;Vat Tax correction of purchases with 23 vat olan Fuel / Outside Meeting / Gasoline tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:34 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8336;1389648;Vat Tax purchases with 23 vat olan Fuel / Outside Meeting / LPG tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:35 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8337;1389650;Vat Tax correction of purchases with 23 vat non deductible olan Meals / Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:36 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8338;1389651;Vat Tax correction of purchases with 7 vat non deductible olan Meals / Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:38 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8339;1389652;Vat Tax None olan Meals / Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:39 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8340;1389669;Vat Tax correction of purchases with 5 Vat olan Meals / Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:39 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8341;1389671;Vat Tax purchases with 5 vat olan Meals / Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:42 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8342;1389672;Vat Tax correction of purchases with 23 vat non deductible olan Meals / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:43 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8343;1389676;Vat Tax correction of purchases with 7 vat non deductible olan Meals / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:53 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8344;1389677;Vat Tax None olan Meals / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:54 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8345;1389678;Vat Tax correction of purchases with 5 vat olan Meals / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:55 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8346;1389679;Vat Tax purchases with 5 vat olan Meals / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:56 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8347;1389681;Vat Tax correction of purchases with 23 vat non deductible olan Meals / Training tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:57 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8348;1389682;Vat Tax correction of purchases with 7 vat non deductible olan Meals / Training tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:58 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8349;1389683;Vat Tax None olan Meals / Training tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 6:59 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8350;1389684;Vat Tax correction of purchases with 5 vat olan Meals / Training tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:00 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8351;1389685;Vat Tax purchases with 5 vat olan Meals / Training tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:01 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8352;1389686;Vat Tax purchase vat 23 without the right to deduct exploitation olan Parking / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:02 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8353;1389687;Vat Tax None olan Postage / General tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:03 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8354;1389688;Vat Tax purchases with 8 vat olan Public Transport / Delegations Business Trip tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:04 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8355;1389689;Vat Tax None olan Public Transport / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:05 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8356;1389690;Vat Tax None olan Taksi - Transfer / Outside Meeting tipinde bir masrafın uçtan uca senaryosu;High;Generic;Done;18/Oct/22 7:06 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8357;1389691;Tek paket içerisinde iki masraf talebi oluşturularak sol menüdeki Total Tutar kontrol senaryosu;Medium;Generic;Done;18/Oct/22 7:07 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaAkisSenaryolari
CONG-8358;1389692;Tek pakette aynı Reference Code ile oluşturulan masraf talebinin iş kesici mesaj senaryosu;Medium;Generic;Done;18/Oct/22 7:11 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaIsKesiciMesajSenaryolari
CONG-8359;1389693;Oluşturulan masrafın Kopyala butonuna tıklanarak aynı reference code iş kesici mesaj senaryosu;Medium;Generic;Done;18/Oct/22 7:12 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaIsKesiciMesajSenaryolari
CONG-8364;1390179;Public Transport / Outside Meeting / 450.01 PLN sınır değeri girildiğinde limit uyarı mesajının dile uygun olarak (Polish) gözükmesi beklenir.;Medium;Generic;Done;19/Oct/22 9:25 AM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaLimitSenaryolari
CONG-8408;1392444;Merkez Tedarikçinin Tayland Organizasyonuna ait  Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:53 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8409;1392445;Merkez Tedarikçinin Defy Organizasyonuna ait  Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:53 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8410;1392446;Merkez Tedarikçinin Pakistan Organizasyonuna ait  Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:53 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8411;1392448;Rusya Organizasyonuna Bağlı Satıcı Sözleşmelerinin  Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:55 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8412;1392450;Pakistan Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:55 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8413;1392451;Romanya Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:56 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8414;1392453;Defy Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 8:57 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8415;1392455;Merkez Tedarikçinin Romanya Organizasyonuna ait Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:00 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8416;1392456;Merkez Tedarikçinin Rusya Organizasyonuna ait  Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:01 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8417;1392461;Tayland Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:03 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8418;1392462;Watp Organizasyonuna Bağlı Satıcı Sözleşmelerinin Formda Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:06 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8419;1392469;Rusya Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;19/Oct/22 9:20 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8420;1392472;Üretim Yeri BI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:24 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8421;1392473;Üretim Yeri BMI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:25 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8422;1392474; Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;19/Oct/22 9:26 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8423;1392475;Üretim Yeri ÇMI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:26 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8424;1392476;Üretim Yeri EKI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:27 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
